comfort,mental_health_pre,mental_health_since,wellbeing_since,gender,age,partner,species,loneliness_pre,loneliness_since
45,22,23,18,female,55_64,living_partner,dog,5,5
47,19,20,18,female,70_over,not_living_partner,dog,3,6
48,22,22,9,female,55_64,living_partner,dog,3,3
45,22,19,20,female,25_34,living_partner,cat,5,4
47,23,22,11,female,45_54,not_living_partner,dog,3,3
36,20,19,17,male,25_34,not_living_partner,dog,6,9
48,18,18,24,female,45_54,living_partner,cat,3,4
46,22,22,14,male,35_44,not_living_partner,dog,4,5
46,17,21,15,female,18_24,living_partner,cat,6,4
48,20,19,16,female,70_over,living_partner,dog,3,4
48,24,20,17,female,35_44,living_partner,dog,6,4
46,21,20,14,male,25_34,living_partner,cat,4,4
44,18,22,20,female,45_54,living_partner,dog,3,4
48,20,20,20,female,25_34,not_living_partner,dog,6,6
43,19,19,13,female,45_54,living_partner,cat,3,3
41,23,21,14,male,25_34,living_partner,cat,5,3
46,21,21,18,male,45_54,living_partner,dog,3,3
41,21,21,14,male,35_44,living_partner,dog,3,3
42,21,20,21,female,45_54,living_partner,cat,3,3
48,21,21,17,female,45_54,living_partner,dog,6,4
45,19,16,15,female,35_44,living_partner,dog,5,5
48,20,19,14,female,45_54,not_living_partner,dog,3,4
48,20,18,13,male,65_70,living_partner,dog,3,3
44,23,23,21,female,55_64,living_partner,dog,3,5
46,20,21,21,female,45_54,living_partner,dog,3,4
48,22,23,15,female,55_64,living_partner,dog,3,3
48,19,20,14,female,35_44,living_partner,dog,3,4
46,20,21,15,female,35_44,living_partner,cat,3,7
35,19,21,18,female,35_44,living_partner,dog,5,5
47,24,22,15,female,35_44,not_living_partner,dog,6,5
48,19,18,10,female,55_64,living_partner,cat,5,5
34,21,21,19,female,55_64,living_partner,cat,5,7
48,20,21,20,female,55_64,living_partner,dog,3,4
36,19,18,15,female,45_54,living_partner,cat,3,3
48,21,20,20,female,25_34,living_partner,dog,3,3
45,16,15,24,female,25_34,living_partner,dog,8,8
37,22,23,17,female,45_54,not_living_partner,dog,3,3
41,20,19,20,female,45_54,living_partner,cat,3,7
47,20,20,8,female,70_over,living_partner,cat,3,3
48,18,18,16,female,35_44,living_partner,cat,3,3
45,21,20,21,female,35_44,living_partner,dog,5,6
32,22,21,14,female,35_44,living_partner,cat,6,4
45,22,22,16,female,45_54,not_living_partner,dog,3,3
47,20,21,16,female,35_44,living_partner,cat,6,6
46,18,13,24,female,18_24,not_living_partner,dog,3,5
40,22,18,16,female,25_34,living_partner,cat,3,4
48,21,22,24,female,55_64,not_living_partner,dog,3,7
36,24,21,17,male,55_64,living_partner,cat,3,3
44,18,17,18,female,35_44,living_partner,dog,4,5
41,20,18,26,female,35_44,living_partner,dog,5,8
42,20,20,17,female,45_54,living_partner,cat,3,3
48,22,22,18,female,55_64,not_living_partner,cat,4,4
44,19,20,17,female,55_64,not_living_partner,cat,6,7
43,17,16,17,female,35_44,living_partner,dog,3,4
39,20,20,12,female,45_54,living_partner,dog,3,3
48,20,19,14,female,45_54,not_living_partner,dog,3,5
47,16,19,24,female,45_54,living_partner,cat,9,9
48,20,21,17,female,35_44,living_partner,dog,6,5
48,22,19,21,female,55_64,living_partner,dog,3,6
43,16,20,22,female,65_70,not_living_partner,dog,6,8
48,20,22,23,female,25_34,not_living_partner,dog,4,3
48,22,21,7,female,55_64,living_partner,small,3,4
42,25,23,17,female,35_44,living_partner,dog,8,7
48,22,19,18,female,45_54,living_partner,dog,6,6
40,19,17,23,female,18_24,not_living_partner,cat,8,8
48,19,22,18,female,55_64,living_partner,dog,3,4
44,20,22,14,female,55_64,living_partner,cat,3,4
42,19,20,20,female,25_34,not_living_partner,dog,6,6
41,20,21,19,female,45_54,living_partner,dog,6,6
47,20,20,18,female,25_34,living_partner,dog,5,3
40,21,17,28,female,55_64,living_partner,dog,4,8
42,24,23,14,female,45_54,not_living_partner,dog,6,6
48,20,19,23,female,25_34,living_partner,dog,3,4
45,17,16,21,female,18_24,not_living_partner,cat,8,7
46,24,24,16,female,45_54,not_living_partner,cat,3,3
46,22,22,23,female,35_44,living_partner,cat,6,6
47,19,20,16,female,25_34,not_living_partner,cat,6,9
39,20,18,25,female,25_34,living_partner,cat,7,7
48,19,21,18,female,55_64,not_living_partner,dog,3,3
47,16,21,12,female,35_44,living_partner,dog,3,3
45,20,18,14,female,25_34,living_partner,dog,3,4
44,19,18,23,female,35_44,living_partner,dog,3,6
48,19,20,20,female,45_54,living_partner,dog,3,5
48,23,19,20,female,25_34,living_partner,dog,3,5
43,21,22,17,female,55_64,living_partner,dog,3,5
37,22,22,15,female,45_54,not_living_partner,dog,3,3
45,23,23,15,male,45_54,living_partner,dog,3,3
36,25,22,16,female,70_over,not_living_partner,cat,3,3
12,16,18,8,female,55_64,not_living_partner,dog,3,9
48,23,23,15,female,18_24,living_partner,dog,3,3
31,23,20,18,male,25_34,not_living_partner,cat,4,4
38,20,22,20,female,55_64,living_partner,dog,3,4
48,18,18,18,female,35_44,living_partner,dog,3,4
48,24,23,13,female,45_54,not_living_partner,dog,3,8
48,21,20,7,female,55_64,not_living_partner,dog,8,3
48,14,15,22,female,25_34,not_living_partner,dog,6,6
42,22,22,18,female,35_44,living_partner,dog,3,3
35,20,21,12,female,45_54,living_partner,dog,3,3
48,21,19,14,female,55_64,living_partner,cat,3,4
48,21,21,13,female,55_64,not_living_partner,dog,3,7
33,22,23,11,female,55_64,living_partner,cat,3,3
48,22,21,10,female,45_54,living_partner,dog,3,4
45,24,23,21,female,35_44,living_partner,dog,6,6
48,20,20,7,female,45_54,living_partner,dog,3,3
44,21,20,17,female,45_54,living_partner,dog,3,7
47,23,20,15,female,45_54,living_partner,cat,3,3
48,16,14,18,female,45_54,not_living_partner,dog,5,8
48,22,23,20,female,55_64,not_living_partner,dog,3,3
48,23,22,12,female,55_64,living_partner,dog,4,3
22,21,20,12,female,45_54,living_partner,dog,3,3
42,18,18,21,female,55_64,not_living_partner,cat,3,6
43,22,21,15,female,45_54,not_living_partner,dog,5,7
48,17,18,20,female,18_24,not_living_partner,dog,6,6
40,20,22,21,female,35_44,not_living_partner,dog,4,7
48,20,21,20,female,55_64,living_partner,dog,6,8
42,21,24,19,female,45_54,not_living_partner,cat,3,3
48,21,21,21,female,45_54,not_living_partner,cat,3,6
41,21,20,21,female,45_54,not_living_partner,dog,4,4
42,23,19,23,female,55_64,living_partner,cat,3,7
33,21,23,24,female,55_64,living_partner,dog,6,7
36,23,22,15,female,45_54,living_partner,dog,3,4
12,18,19,7,female,45_54,living_partner,dog,3,3
46,19,21,17,female,55_64,not_living_partner,dog,5,8
45,20,20,18,female,45_54,living_partner,dog,6,5
46,21,19,18,female,45_54,living_partner,dog,3,3
42,21,18,21,female,25_34,living_partner,dog,4,7
42,21,20,8,female,35_44,living_partner,dog,3,3
48,20,24,19,another,55_64,not_living_partner,cat,6,9
48,20,20,13,female,55_64,living_partner,dog,3,3
46,23,25,14,female,45_54,not_living_partner,dog,3,3
41,19,19,34,female,35_44,living_partner,cat,9,9
43,22,21,12,female,65_70,living_partner,dog,3,4
42,22,21,14,female,55_64,living_partner,cat,4,4
38,21,18,16,female,35_44,living_partner,cat,3,6
33,15,15,35,female,18_24,not_living_partner,dog,8,8
48,16,20,16,another,18_24,not_living_partner,dog,4,6
47,22,23,16,female,55_64,not_living_partner,dog,6,6
48,21,21,19,female,65_70,living_partner,dog,3,4
34,22,19,27,female,45_54,not_living_partner,dog,6,9
48,19,17,22,female,45_54,not_living_partner,small,4,9
38,20,20,20,female,25_34,living_partner,dog,3,4
48,17,17,17,female,18_24,not_living_partner,dog,6,6
48,17,17,15,female,25_34,living_partner,dog,5,3
40,18,21,26,female,35_44,not_living_partner,dog,5,6
48,21,21,16,female,45_54,not_living_partner,dog,6,6
46,20,21,23,female,55_64,living_partner,dog,3,5
37,24,23,21,female,45_54,living_partner,cat,6,3
39,21,20,19,female,25_34,living_partner,dog,6,5
35,21,20,16,female,35_44,not_living_partner,cat,3,4
48,21,22,15,female,45_54,living_partner,dog,3,5
36,21,20,15,female,25_34,not_living_partner,cat,3,6
36,20,21,17,female,35_44,living_partner,cat,3,4
45,22,21,19,female,45_54,living_partner,dog,3,5
36,22,22,20,female,55_64,living_partner,dog,3,4
47,20,20,21,female,25_34,living_partner,cat,5,5
41,21,18,23,male,55_64,living_partner,cat,3,4
46,22,21,19,female,25_34,living_partner,dog,6,6
44,20,19,8,female,55_64,living_partner,cat,3,4
46,19,23,22,female,45_54,living_partner,dog,6,6
48,20,20,14,female,45_54,not_living_partner,dog,5,7
47,20,21,14,female,25_34,living_partner,dog,4,4
37,21,19,18,female,35_44,not_living_partner,cat,5,9
40,18,19,10,female,35_44,living_partner,dog,3,3
47,19,17,25,female,35_44,living_partner,dog,6,8
46,18,20,19,female,35_44,living_partner,dog,3,3
25,23,22,14,female,25_34,living_partner,cat,8,8
43,18,19,19,female,55_64,not_living_partner,cat,3,6
34,21,20,23,female,45_54,living_partner,dog,6,6
43,21,21,22,another,55_64,living_partner,cat,3,4
42,20,18,24,female,25_34,not_living_partner,cat,5,6
12,17,15,19,female,35_44,living_partner,dog,4,4
48,21,19,15,female,25_34,not_living_partner,dog,4,7
48,14,13,17,female,18_24,not_living_partner,cat,6,9
47,21,20,23,female,65_70,living_partner,dog,3,5
46,19,21,22,female,70_over,not_living_partner,dog,8,5
48,21,20,23,female,55_64,not_living_partner,dog,9,9
48,21,22,19,female,35_44,not_living_partner,cat,3,4
46,21,19,18,female,55_64,living_partner,dog,4,4
48,20,19,21,female,35_44,living_partner,dog,4,9
43,20,19,18,female,25_34,not_living_partner,cat,3,5
26,21,24,19,female,55_64,not_living_partner,dog,6,6
43,23,21,17,female,35_44,not_living_partner,dog,3,5
48,19,20,17,female,25_34,not_living_partner,dog,3,3
46,20,16,20,female,55_64,living_partner,dog,3,8
47,17,21,19,female,55_64,not_living_partner,dog,3,5
12,21,21,19,female,35_44,living_partner,dog,4,3
48,18,16,17,female,18_24,living_partner,dog,5,4
45,19,21,18,female,25_34,living_partner,cat,3,5
43,22,20,19,female,25_34,living_partner,cat,4,7
48,22,21,12,female,70_over,living_partner,dog,3,3
48,23,23,16,female,55_64,living_partner,dog,6,6
48,21,20,16,female,25_34,living_partner,dog,4,5
36,22,22,13,male,18_24,living_partner,reptile,3,3
38,23,25,19,male,35_44,living_partner,dog,9,9
48,21,19,22,female,35_44,living_partner,dog,4,4
39,21,20,20,female,35_44,living_partner,dog,4,8
45,22,19,21,female,45_54,living_partner,dog,3,3
45,16,17,25,female,18_24,not_living_partner,dog,6,4
45,21,23,31,female,55_64,not_living_partner,dog,3,6
48,18,22,15,female,55_64,not_living_partner,dog,3,3
39,25,24,24,female,45_54,not_living_partner,dog,6,9
48,23,22,19,female,45_54,living_partner,cat,3,3
48,19,19,18,female,45_54,living_partner,cat,5,4
46,22,20,16,female,25_34,living_partner,dog,3,4
48,15,16,27,female,45_54,not_living_partner,dog,8,9
37,23,20,16,female,35_44,living_partner,cat,3,3
48,17,17,22,female,45_54,living_partner,dog,7,5
47,21,23,17,female,25_34,living_partner,dog,3,3
19,20,20,10,female,55_64,not_living_partner,dog,3,3
48,25,26,15,female,35_44,living_partner,dog,3,4
42,24,22,17,female,45_54,living_partner,dog,3,6
46,20,22,12,female,45_54,living_partner,cat,3,6
48,20,20,20,female,70_over,living_partner,dog,3,5
35,21,18,23,female,55_64,not_living_partner,cat,3,4
34,22,20,18,female,65_70,living_partner,cat,3,3
36,25,24,21,female,55_64,living_partner,cat,4,5
37,23,22,14,female,45_54,living_partner,dog,3,4
47,20,20,7,female,45_54,living_partner,dog,3,3
45,21,20,22,female,55_64,not_living_partner,cat,5,5
48,22,26,16,female,55_64,living_partner,dog,3,4
48,19,19,23,female,25_34,not_living_partner,cat,9,9
39,21,19,16,female,35_44,living_partner,dog,6,5
33,23,26,17,female,35_44,not_living_partner,dog,3,3
48,14,15,17,female,25_34,not_living_partner,cat,3,6
37,25,22,22,female,55_64,not_living_partner,cat,3,6
44,19,20,8,female,55_64,living_partner,dog,6,3
48,23,21,20,female,45_54,not_living_partner,dog,3,6
48,24,23,20,female,55_64,living_partner,cat,3,5
31,22,22,14,female,35_44,living_partner,dog,3,3
48,21,18,20,female,18_24,living_partner,cat,5,5
44,18,14,20,female,18_24,not_living_partner,dog,3,5
48,21,17,19,male,35_44,living_partner,dog,3,6
48,22,20,14,female,45_54,living_partner,dog,7,3
41,22,21,14,female,65_70,living_partner,dog,3,6
45,19,18,22,female,55_64,not_living_partner,dog,4,6
48,22,20,23,female,35_44,not_living_partner,dog,3,4
48,20,18,19,female,35_44,not_living_partner,dog,5,4
37,20,22,20,female,35_44,not_living_partner,cat,3,9
44,20,20,17,female,25_34,living_partner,dog,3,9
45,22,22,21,female,45_54,living_partner,dog,3,5
37,19,16,26,female,25_34,not_living_partner,dog,7,9
47,22,20,20,female,55_64,not_living_partner,cat,3,7
46,19,19,16,female,35_44,living_partner,dog,3,3
48,20,21,16,female,45_54,living_partner,cat,3,3
13,19,19,14,female,45_54,living_partner,dog,7,3
47,16,18,20,female,45_54,not_living_partner,dog,6,8
48,20,20,12,female,65_70,not_living_partner,dog,3,6
42,21,17,16,female,55_64,living_partner,dog,6,9
47,18,19,18,female,45_54,not_living_partner,cat,5,7
46,22,21,22,female,55_64,living_partner,dog,3,6
43,20,21,19,female,45_54,not_living_partner,dog,5,5
43,19,18,17,female,35_44,not_living_partner,cat,6,7
46,21,21,14,female,45_54,not_living_partner,dog,3,3
48,24,23,20,female,70_over,living_partner,dog,3,4
48,23,18,16,female,25_34,not_living_partner,cat,3,7
48,21,21,17,female,55_64,not_living_partner,dog,4,4
48,20,23,15,female,55_64,not_living_partner,dog,3,3
40,22,18,22,female,25_34,not_living_partner,dog,4,6
48,22,22,17,female,55_64,living_partner,dog,4,5
44,23,22,16,female,55_64,living_partner,dog,3,4
48,23,19,10,female,25_34,living_partner,dog,3,6
46,20,21,9,male,55_64,living_partner,dog,7,5
44,21,21,10,female,35_44,living_partner,cat,3,3
42,16,16,12,female,25_34,living_partner,small,5,4
42,20,22,21,male,65_70,not_living_partner,cat,6,6
48,20,20,14,male,25_34,living_partner,cat,3,3
41,20,24,19,male,45_54,living_partner,dog,3,3
48,19,17,27,female,25_34,living_partner,cat,3,3
12,23,21,14,female,45_54,living_partner,dog,4,4
41,19,21,25,female,45_54,not_living_partner,cat,3,7
48,21,15,20,female,25_34,living_partner,dog,5,8
48,18,23,12,female,45_54,living_partner,cat,6,6
48,22,21,20,female,45_54,living_partner,cat,3,6
48,19,18,19,female,35_44,not_living_partner,cat,9,9
43,21,21,19,female,35_44,not_living_partner,dog,8,6
48,19,19,14,female,25_34,living_partner,dog,3,3
43,22,21,18,female,55_64,not_living_partner,dog,3,3
46,23,20,20,female,45_54,not_living_partner,dog,6,6
46,20,19,13,female,45_54,living_partner,dog,3,3
48,20,21,8,female,25_34,not_living_partner,dog,3,4
41,21,23,16,female,35_44,living_partner,dog,4,4
41,22,18,20,female,25_34,not_living_partner,dog,3,5
48,18,19,20,female,25_34,living_partner,dog,6,6
44,22,20,9,female,55_64,living_partner,cat,6,5
47,20,22,15,female,65_70,not_living_partner,dog,4,6
48,19,19,18,female,25_34,living_partner,dog,3,3
37,21,19,23,female,35_44,living_partner,cat,3,6
48,22,18,18,female,25_34,living_partner,dog,3,3
44,20,20,11,female,55_64,living_partner,dog,3,3
48,19,18,21,female,45_54,not_living_partner,dog,3,7
40,20,16,33,female,45_54,not_living_partner,dog,4,3
48,19,19,13,female,55_64,not_living_partner,dog,6,7
44,20,20,20,female,25_34,living_partner,cat,5,5
48,19,20,20,female,55_64,not_living_partner,cat,3,7
48,19,19,13,female,55_64,not_living_partner,dog,6,5
48,21,21,22,female,25_34,living_partner,dog,7,7
48,24,24,26,female,35_44,living_partner,dog,3,3
44,22,22,10,female,45_54,living_partner,dog,3,3
43,21,21,15,female,55_64,not_living_partner,dog,6,6
40,21,24,10,female,65_70,living_partner,dog,5,5
39,19,20,15,female,55_64,not_living_partner,cat,3,6
46,21,20,13,female,45_54,living_partner,dog,3,6
48,23,22,12,female,45_54,not_living_partner,dog,3,3
48,16,16,22,female,25_34,living_partner,cat,8,7
34,22,22,15,male,55_64,living_partner,cat,5,5
48,20,19,16,female,18_24,living_partner,cat,4,4
12,23,22,24,male,45_54,living_partner,dog,6,7
48,15,14,26,female,18_24,living_partner,dog,3,6
45,18,21,15,female,25_34,living_partner,dog,3,8
39,20,20,7,female,45_54,living_partner,dog,3,3
47,20,18,15,female,25_34,living_partner,small,3,4
35,20,20,12,male,65_70,living_partner,dog,3,3
36,21,19,21,female,25_34,living_partner,cat,3,4
48,20,20,18,female,55_64,living_partner,dog,3,6
47,23,21,20,female,35_44,living_partner,cat,3,4
48,17,17,18,female,55_64,not_living_partner,dog,3,5
32,22,19,22,female,45_54,not_living_partner,dog,5,5
48,17,16,25,female,55_64,living_partner,dog,3,6
48,22,19,21,female,25_34,not_living_partner,dog,3,9
46,22,21,16,female,45_54,living_partner,dog,4,5
36,20,20,9,male,35_44,living_partner,dog,3,3
48,22,17,25,female,25_34,living_partner,reptile,4,6
48,22,21,15,female,45_54,living_partner,dog,3,3
42,16,19,15,female,45_54,not_living_partner,dog,4,5
45,21,18,23,female,25_34,living_partner,cat,6,7
48,23,23,15,female,55_64,living_partner,dog,3,5
48,18,16,27,female,25_34,not_living_partner,cat,9,8
48,22,22,16,male,45_54,living_partner,dog,3,4
39,20,22,18,male,45_54,not_living_partner,cat,3,4
48,22,24,15,female,45_54,not_living_partner,dog,7,7
47,23,24,19,female,65_70,not_living_partner,dog,5,9
43,21,21,10,male,35_44,living_partner,dog,4,3
44,16,19,24,male,55_64,living_partner,dog,3,3
48,16,21,14,female,25_34,not_living_partner,dog,6,3
47,19,23,21,female,55_64,living_partner,dog,6,6
32,21,17,19,male,35_44,living_partner,dog,3,4
38,17,15,15,female,25_34,living_partner,cat,4,4
21,20,18,21,female,25_34,living_partner,dog,6,6
38,22,20,9,female,55_64,not_living_partner,dog,3,3
48,21,21,21,female,65_70,not_living_partner,dog,6,7
48,24,24,22,female,70_over,not_living_partner,dog,7,7
45,22,20,15,female,65_70,living_partner,dog,4,8
48,17,19,22,female,25_34,living_partner,dog,4,8
47,19,18,25,female,25_34,living_partner,cat,3,6
34,24,23,17,female,65_70,not_living_partner,dog,3,3
42,15,16,23,female,18_24,not_living_partner,cat,6,7
41,18,18,23,male,55_64,living_partner,dog,4,6
45,24,22,18,female,55_64,living_partner,dog,3,5
48,22,22,19,female,55_64,living_partner,horse,5,9
48,18,19,15,female,35_44,living_partner,dog,4,3
48,18,19,21,female,45_54,not_living_partner,dog,5,6
44,20,21,19,female,25_34,living_partner,dog,3,5
42,21,22,22,male,35_44,living_partner,dog,3,7
38,21,18,27,female,35_44,living_partner,cat,3,3
42,20,20,16,female,65_70,not_living_partner,dog,3,5
45,21,20,22,female,35_44,not_living_partner,dog,6,8
38,22,22,10,female,45_54,living_partner,dog,4,4
48,24,21,16,female,45_54,not_living_partner,dog,3,3
48,20,19,16,female,45_54,not_living_partner,dog,6,3
47,20,20,20,female,25_34,living_partner,dog,4,5
47,17,16,25,female,55_64,not_living_partner,small,6,8
35,20,20,9,female,45_54,living_partner,cat,3,3
41,22,21,22,female,55_64,not_living_partner,dog,3,9
48,20,18,21,female,35_44,living_partner,dog,5,7
44,20,19,11,male,35_44,living_partner,dog,3,3
44,21,20,24,female,25_34,living_partner,cat,6,6
48,21,21,16,female,55_64,living_partner,dog,3,6
41,19,19,15,female,55_64,living_partner,dog,5,4
48,20,22,22,female,55_64,living_partner,dog,6,6
44,22,20,19,female,55_64,living_partner,dog,3,5
43,19,19,17,female,55_64,living_partner,dog,4,6
47,17,17,19,female,18_24,not_living_partner,dog,8,4
45,17,20,16,female,45_54,not_living_partner,dog,3,3
44,20,21,22,female,18_24,not_living_partner,cat,6,6
45,17,19,19,female,25_34,living_partner,cat,4,7
40,19,22,19,female,45_54,living_partner,dog,3,4
48,20,19,20,female,25_34,living_partner,dog,3,4
41,24,21,20,male,55_64,not_living_partner,dog,5,4
45,22,23,24,female,25_34,living_partner,cat,3,4
48,23,24,12,female,35_44,living_partner,dog,4,3
44,22,22,11,female,45_54,living_partner,cat,3,3
45,21,21,8,female,55_64,living_partner,cat,3,5
42,19,20,19,female,25_34,living_partner,dog,5,4
48,22,20,22,female,55_64,living_partner,dog,4,8
48,21,20,14,female,25_34,not_living_partner,dog,3,3
47,23,23,19,female,45_54,not_living_partner,dog,5,5
46,19,20,17,female,25_34,living_partner,dog,6,6
48,18,19,15,female,18_24,living_partner,dog,5,3
